account_id,account_holder_name,account_type,home_country,currency,kyc_tier,account_created_date,personal_spend_baseline_usd
FLR-ACC-105850,Apex Builders Ltd,Business,US,USD,Tier2_Verified,2024-05-20,209.51
FLR-ACC-105851,Kunle Balogun,Individual,DE,EUR,Tier2_Verified,2025-05-23,43.93
FLR-ACC-105852,Silverline Consulting Inc,Business,DE,EUR,Tier3_Enhanced,2023-03-29,144.85
FLR-ACC-105853,Olu Green,Individual,NG,NGN,Tier2_Verified,2022-11-09,38.54
FLR-ACC-105854,Musa Chukwu,Individual,US,USD,Tier2_Verified,2026-06-08,28.32
FLR-ACC-105855,Kemi Okafor,Individual,GB,GBP,Tier2_Verified,2026-03-26,36.86
FLR-ACC-105856,Ben Smith,Individual,GB,GBP,Tier3_Enhanced,2024-09-03,154.26
FLR-ACC-105857,Tobi Williams,Individual,NG,NGN,Tier3_Enhanced,2024-10-25,40.29
FLR-ACC-105858,Femi Williams,Individual,NG,NGN,Tier2_Verified,2024-09-14,40.49
FLR-ACC-105859,Silverline Textiles Co.,Business,NG,NGN,Tier1_Basic,2025-03-08,952.22
FLR-ACC-105860,Urban Builders Ltd,Business,NG,NGN,Tier2_Verified,2026-01-09,456.51
FLR-ACC-105861,Olu Adeyemi,Individual,GB,GBP,Tier3_Enhanced,2025-09-25,144.08
FLR-ACC-105862,Yetunde Brown,Individual,US,USD,Tier2_Verified,2026-03-18,36.09
FLR-ACC-105863,Silverline Textiles Inc,Business,NG,NGN,Tier2_Verified,2026-08-06,536.12
FLR-ACC-105864,Musa Williams,Individual,US,USD,Tier2_Verified,2025-04-08,23.83
FLR-ACC-105865,David Yusuf,Individual,US,USD,Tier2_Verified,2026-03-02,58.78
FLR-ACC-105866,Sunrise Builders Co.,Business,US,USD,Tier1_Basic,2025-01-04,859.11
FLR-ACC-105867,Chuka Williams,Individual,GB,GBP,Tier2_Verified,2023-11-01,43.04
FLR-ACC-105868,Chioma Brown,Individual,NG,NGN,Tier1_Basic,2026-03-27,69.27
FLR-ACC-105869,Yetunde Williams,Individual,NG,NGN,Tier2_Verified,2025-08-23,84.41
FLR-ACC-105870,Amaka Smith,Individual,NG,NGN,Tier2_Verified,2023-02-26,13.72
FLR-ACC-105871,Michael Okafor,Individual,FR,EUR,Tier3_Enhanced,2023-10-06,36.87
FLR-ACC-105872,Bluewave Builders Co.,Business,NG,NGN,Tier2_Verified,2024-10-02,970.38
FLR-ACC-105873,Ruth Okafor,Individual,NG,NGN,Tier1_Basic,2026-04-25,54.76
FLR-ACC-105874,Bluewave Media LLC,Business,DE,EUR,Tier1_Basic,2023-02-25,371.72
FLR-ACC-105875,Grace Smith,Individual,DE,EUR,Tier3_Enhanced,2024-09-01,53.54
FLR-ACC-105876,Michael Brown,Individual,US,USD,Tier2_Verified,2024-03-13,51.38
FLR-ACC-105877,Chuka Okoro,Individual,NG,NGN,Tier3_Enhanced,2024-03-12,34.33
FLR-ACC-105878,Mary Johnson,Individual,US,USD,Tier3_Enhanced,2024-10-13,42.87
FLR-ACC-105879,Chioma Yusuf,Individual,FR,EUR,Tier2_Verified,2026-01-07,57.64
FLR-ACC-105880,Musa Smith,Individual,US,USD,Tier2_Verified,2025-02-24,145.63
FLR-ACC-105881,Funke Williams,Individual,NG,NGN,Tier3_Enhanced,2025-10-29,47.96
FLR-ACC-105882,Tobi Yusuf,Individual,NG,NGN,Tier2_Verified,2024-08-07,26.68
FLR-ACC-105883,Yetunde Nwosu,Individual,NG,NGN,Tier3_Enhanced,2022-12-10,47.08
FLR-ACC-105884,North Media Co.,Business,FR,EUR,Tier1_Basic,2025-06-07,884.07
FLR-ACC-105885,Global Retail LLC,Business,NG,NGN,Tier2_Verified,2026-01-16,645.86
FLR-ACC-105886,Ruth Johnson,Individual,DE,EUR,Tier1_Basic,2023-05-06,30.42
FLR-ACC-105887,John Adekunle,Individual,GB,GBP,Tier1_Basic,2025-02-17,66.9
FLR-ACC-105888,Ruth Nwosu,Individual,NG,NGN,Tier2_Verified,2026-01-28,50.67
FLR-ACC-105889,Tunde Ibrahim,Individual,NG,NGN,Tier1_Basic,2024-05-22,71.0
FLR-ACC-105890,Ben Adeyemi,Individual,US,USD,Tier2_Verified,2024-01-30,104.42
FLR-ACC-105891,Peter Brown,Individual,NG,NGN,Tier2_Verified,2023-11-25,64.83
FLR-ACC-105892,Bluewave Textiles Co.,Business,FR,EUR,Tier1_Basic,2024-05-10,194.62
FLR-ACC-105893,Bluewave Technologies Co.,Business,NG,NGN,Tier2_Verified,2025-01-01,117.17
FLR-ACC-105894,Chuka Adekunle,Individual,NG,NGN,Tier1_Basic,2026-02-08,34.43
FLR-ACC-105895,Aisha Adekunle,Individual,GB,GBP,Tier1_Basic,2026-03-05,91.2
FLR-ACC-105896,Kemi Nwosu,Individual,US,USD,Tier3_Enhanced,2024-08-26,63.39
FLR-ACC-105897,Chuka Yusuf,Individual,NG,NGN,Tier3_Enhanced,2025-04-28,20.11
FLR-ACC-105898,North Retail Inc,Business,NG,NGN,Tier2_Verified,2024-06-04,99.74
FLR-ACC-105899,North Retail Inc,Business,NG,NGN,Tier3_Enhanced,2024-12-24,406.03
FLR-ACC-105900,Femi Yusuf,Individual,NG,NGN,Tier2_Verified,2025-02-25,15.4
FLR-ACC-105901,David Hassan,Individual,FR,EUR,Tier3_Enhanced,2024-02-15,61.5
FLR-ACC-105902,Tobi Okafor,Individual,US,USD,Tier1_Basic,2026-06-05,49.66
FLR-ACC-105903,Sunrise Foods Inc,Business,GB,GBP,Tier2_Verified,2024-11-18,110.69
FLR-ACC-105904,Bluewave Ventures Inc,Business,FR,EUR,Tier2_Verified,2026-04-06,373.97
FLR-ACC-105905,Metro Technologies Inc,Business,DE,EUR,Tier2_Verified,2025-04-12,204.78
FLR-ACC-105906,Ifeoma Williams,Individual,US,USD,Tier1_Basic,2025-02-24,36.24
FLR-ACC-105907,Femi Johnson,Individual,NG,NGN,Tier3_Enhanced,2024-12-08,66.8
FLR-ACC-105908,Kunle Balogun,Individual,DE,EUR,Tier3_Enhanced,2026-08-08,21.31
FLR-ACC-105909,North Media Inc,Business,FR,EUR,Tier3_Enhanced,2024-03-31,1095.47
FLR-ACC-105910,Urban Textiles LLC,Business,NG,NGN,Tier2_Verified,2023-09-02,1381.44
FLR-ACC-105911,Blessing Obi,Individual,NG,NGN,Tier2_Verified,2024-04-04,36.12
FLR-ACC-105912,Kemi Ibrahim,Individual,NG,NGN,Tier2_Verified,2026-01-06,115.65
FLR-ACC-105913,Urban Trading Co.,Business,US,USD,Tier3_Enhanced,2026-02-28,38.88
FLR-ACC-105914,Mary Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2024-09-16,36.67
FLR-ACC-105915,Mary Okoro,Individual,NG,NGN,Tier2_Verified,2026-01-23,13.75
FLR-ACC-105916,Tunde Williams,Individual,DE,EUR,Tier3_Enhanced,2024-09-18,34.44
FLR-ACC-105917,North Ventures Ltd,Business,FR,EUR,Tier3_Enhanced,2026-03-13,2793.13
FLR-ACC-105918,Aisha Taylor,Individual,NG,NGN,Tier2_Verified,2023-11-16,12.77
FLR-ACC-105919,Sarah Okafor,Individual,NG,NGN,Tier3_Enhanced,2026-01-26,118.2
FLR-ACC-105920,Prime Ventures Co.,Business,FR,EUR,Tier3_Enhanced,2025-03-18,634.81
FLR-ACC-105921,Emeka Green,Individual,GB,GBP,Tier1_Basic,2023-12-19,12.48
FLR-ACC-105922,Metro Ventures Co.,Business,NG,NGN,Tier3_Enhanced,2026-02-23,759.37
FLR-ACC-105923,Kemi Brown,Individual,US,USD,Tier3_Enhanced,2025-09-09,24.23
FLR-ACC-105924,Chidi Adeyemi,Individual,NG,NGN,Tier2_Verified,2024-09-29,33.08
FLR-ACC-105925,Ruth Nwosu,Individual,NG,NGN,Tier3_Enhanced,2024-08-04,121.74
FLR-ACC-105926,Aisha Johnson,Individual,NG,NGN,Tier1_Basic,2025-08-29,95.5
FLR-ACC-105927,Metro Consulting Ltd,Business,NG,NGN,Tier3_Enhanced,2023-06-15,126.33
FLR-ACC-105928,North Media LLC,Business,GB,GBP,Tier1_Basic,2026-05-22,522.32
FLR-ACC-105929,Amaka Ibrahim,Individual,FR,EUR,Tier2_Verified,2025-05-22,47.1
FLR-ACC-105930,Olu Adekunle,Individual,NG,NGN,Tier3_Enhanced,2023-08-09,50.75
FLR-ACC-105931,Yetunde Ibrahim,Individual,NG,NGN,Tier2_Verified,2025-12-13,146.87
FLR-ACC-105932,Silverline Builders LLC,Business,NG,NGN,Tier2_Verified,2025-03-10,451.92
FLR-ACC-105933,Greenfield Textiles Co.,Business,GB,GBP,Tier2_Verified,2026-06-28,1586.11
FLR-ACC-105934,Tobi Green,Individual,NG,NGN,Tier2_Verified,2023-11-04,42.2
FLR-ACC-105935,Amaka Fashola,Individual,NG,NGN,Tier2_Verified,2024-01-28,89.1
FLR-ACC-105936,Kemi Johnson,Individual,US,USD,Tier2_Verified,2025-08-30,27.43
FLR-ACC-105937,David Williams,Individual,NG,NGN,Tier2_Verified,2025-05-26,38.48
FLR-ACC-105938,Ngozi Hassan,Individual,NG,NGN,Tier1_Basic,2023-09-17,25.58
FLR-ACC-105939,Kemi Williams,Individual,DE,EUR,Tier3_Enhanced,2025-07-07,62.62
FLR-ACC-105940,Femi Adeyemi,Individual,FR,EUR,Tier3_Enhanced,2025-05-12,27.72
FLR-ACC-105941,Greenfield Builders Co.,Business,NG,NGN,Tier3_Enhanced,2023-10-13,200.36
FLR-ACC-105942,Greenfield Textiles LLC,Business,DE,EUR,Tier1_Basic,2026-04-26,327.96
FLR-ACC-105943,Metro Retail Inc,Business,NG,NGN,Tier2_Verified,2026-01-07,193.56
FLR-ACC-105944,Bluewave Textiles Ltd,Business,GB,GBP,Tier3_Enhanced,2024-12-17,903.85
FLR-ACC-105945,Michael Brown,Individual,US,USD,Tier3_Enhanced,2023-01-05,12.16
FLR-ACC-105946,James Okafor,Individual,NG,NGN,Tier1_Basic,2023-05-21,27.54
FLR-ACC-105947,Kunle Hassan,Individual,GB,GBP,Tier2_Verified,2026-05-16,70.96
FLR-ACC-105948,Grace Balogun,Individual,US,USD,Tier2_Verified,2025-07-19,182.95
FLR-ACC-105949,Chidi Chukwu,Individual,DE,EUR,Tier2_Verified,2025-10-22,87.77
FLR-ACC-105950,Chuka Okoro,Individual,US,USD,Tier1_Basic,2025-08-20,51.45
FLR-ACC-105951,Kemi Okafor,Individual,NG,NGN,Tier3_Enhanced,2025-08-30,66.73
FLR-ACC-105952,Musa Bello,Individual,NG,NGN,Tier3_Enhanced,2025-04-13,62.94
FLR-ACC-105953,Greenfield Ventures Ltd,Business,US,USD,Tier2_Verified,2026-03-09,354.4
FLR-ACC-105954,Bluewave Technologies Co.,Business,DE,EUR,Tier2_Verified,2025-06-10,369.7
FLR-ACC-105955,John Smith,Individual,US,USD,Tier3_Enhanced,2026-05-01,22.11
FLR-ACC-105956,Kemi Adeyemi,Individual,NG,NGN,Tier3_Enhanced,2024-12-17,100.7
FLR-ACC-105957,Grace Chukwu,Individual,NG,NGN,Tier2_Verified,2024-12-12,41.24
FLR-ACC-105958,North Consulting Inc,Business,GB,GBP,Tier1_Basic,2026-05-29,1097.62
FLR-ACC-105959,David Nwosu,Individual,NG,NGN,Tier2_Verified,2026-08-01,95.17
FLR-ACC-105960,Urban Technologies LLC,Business,US,USD,Tier2_Verified,2023-10-30,258.36
FLR-ACC-105961,Urban Consulting LLC,Business,US,USD,Tier2_Verified,2025-04-05,94.76
FLR-ACC-105962,Sunrise Technologies LLC,Business,GB,GBP,Tier1_Basic,2023-11-17,344.85
FLR-ACC-105963,Blessing Smith,Individual,NG,NGN,Tier2_Verified,2025-08-15,113.4
FLR-ACC-105964,Kunle Fashola,Individual,FR,EUR,Tier3_Enhanced,2025-07-28,429.89
FLR-ACC-105965,Chioma Smith,Individual,NG,NGN,Tier2_Verified,2023-10-01,41.76
FLR-ACC-105966,Silverline Textiles Ltd,Business,US,USD,Tier1_Basic,2026-03-29,557.21
FLR-ACC-105967,Funke Adeyemi,Individual,NG,NGN,Tier2_Verified,2025-09-04,39.6
FLR-ACC-105968,Amaka Okafor,Individual,NG,NGN,Tier2_Verified,2025-10-31,102.69
FLR-ACC-105969,Emeka Okafor,Individual,NG,NGN,Tier3_Enhanced,2023-07-02,3.77
FLR-ACC-105970,Aisha Bello,Individual,NG,NGN,Tier2_Verified,2025-08-21,119.37
FLR-ACC-105971,Musa Balogun,Individual,NG,NGN,Tier3_Enhanced,2025-02-14,93.87
FLR-ACC-105972,Prime Technologies Inc,Business,NG,NGN,Tier3_Enhanced,2025-10-25,317.86
FLR-ACC-105973,Kemi Fashola,Individual,US,USD,Tier3_Enhanced,2025-07-20,21.17
FLR-ACC-105974,Greenfield Logistics LLC,Business,FR,EUR,Tier1_Basic,2024-12-06,382.56
FLR-ACC-105975,Ngozi Balogun,Individual,GB,GBP,Tier2_Verified,2024-12-03,76.88
FLR-ACC-105976,Blessing Johnson,Individual,FR,EUR,Tier2_Verified,2024-04-17,14.82
FLR-ACC-105977,Metro Consulting Inc,Business,US,USD,Tier2_Verified,2025-10-03,1035.59
FLR-ACC-105978,Kemi Brown,Individual,NG,NGN,Tier2_Verified,2025-10-14,63.61
FLR-ACC-105979,Kemi Brown,Individual,US,USD,Tier1_Basic,2025-06-22,25.17
FLR-ACC-105980,Yetunde Chukwu,Individual,US,USD,Tier3_Enhanced,2025-04-29,192.3
FLR-ACC-105981,Global Builders Inc,Business,GB,GBP,Tier1_Basic,2024-03-01,599.81
FLR-ACC-105982,North Textiles Ltd,Business,DE,EUR,Tier2_Verified,2025-03-24,824.4
FLR-ACC-105983,Yetunde Taylor,Individual,NG,NGN,Tier2_Verified,2026-01-05,41.7
FLR-ACC-105984,Grace Adeyemi,Individual,NG,NGN,Tier2_Verified,2026-02-11,64.74
FLR-ACC-105985,Sarah Brown,Individual,NG,NGN,Tier3_Enhanced,2023-09-15,26.92
FLR-ACC-105986,Funke Nwosu,Individual,NG,NGN,Tier2_Verified,2025-08-14,12.1
FLR-ACC-105987,Greenfield Media LLC,Business,US,USD,Tier3_Enhanced,2023-11-27,1145.64
FLR-ACC-105988,Mary Okoro,Individual,GB,GBP,Tier2_Verified,2026-02-08,81.48
FLR-ACC-105989,Bluewave Foods Co.,Business,DE,EUR,Tier2_Verified,2026-03-26,198.57
FLR-ACC-105990,Tunde Obi,Individual,NG,NGN,Tier2_Verified,2025-02-15,38.18
FLR-ACC-105991,Ngozi Okoro,Individual,US,USD,Tier2_Verified,2025-03-21,52.36
FLR-ACC-105992,Kemi Chukwu,Individual,NG,NGN,Tier3_Enhanced,2024-01-18,158.1
FLR-ACC-105993,Laura Yusuf,Individual,NG,NGN,Tier2_Verified,2025-11-16,73.17
FLR-ACC-105994,Emeka Hassan,Individual,NG,NGN,Tier3_Enhanced,2022-07-22,100.25
FLR-ACC-105995,Chidi Brown,Individual,NG,NGN,Tier2_Verified,2025-05-08,14.25
FLR-ACC-105996,Ruth Fashola,Individual,US,USD,Tier2_Verified,2024-11-14,22.18
FLR-ACC-105997,Greenfield Builders Ltd,Business,GB,GBP,Tier3_Enhanced,2024-09-30,656.81
FLR-ACC-105998,Bluewave Retail Co.,Business,NG,NGN,Tier3_Enhanced,2024-05-28,1088.85
FLR-ACC-105999,Femi Okafor,Individual,NG,NGN,Tier3_Enhanced,2024-03-25,83.73
FLR-ACC-106000,Chioma Hassan,Individual,GB,GBP,Tier2_Verified,2025-04-27,77.19
FLR-ACC-106001,Kunle Adekunle,Individual,DE,EUR,Tier2_Verified,2025-06-15,152.13
FLR-ACC-106002,Michael Taylor,Individual,NG,NGN,Tier2_Verified,2023-05-08,59.39
FLR-ACC-106003,Chuka Williams,Individual,GB,GBP,Tier3_Enhanced,2023-12-08,5.88
FLR-ACC-106004,Tunde Yusuf,Individual,NG,NGN,Tier1_Basic,2026-05-04,40.66
FLR-ACC-106005,David Obi,Individual,NG,NGN,Tier2_Verified,2025-09-01,31.82
FLR-ACC-106006,Apex Consulting Co.,Business,DE,EUR,Tier2_Verified,2023-12-21,211.75
FLR-ACC-106007,Chidi Hassan,Individual,NG,NGN,Tier2_Verified,2025-02-19,175.1
FLR-ACC-106008,Urban Textiles Co.,Business,US,USD,Tier1_Basic,2023-10-22,384.61
FLR-ACC-106009,John Okoro,Individual,NG,NGN,Tier1_Basic,2025-06-05,15.48
FLR-ACC-106010,Blessing Chukwu,Individual,FR,EUR,Tier3_Enhanced,2022-12-28,22.97
FLR-ACC-106011,North Media Co.,Business,US,USD,Tier3_Enhanced,2023-12-14,490.6
FLR-ACC-106012,Apex Builders Co.,Business,NG,NGN,Tier2_Verified,2023-03-18,224.32
FLR-ACC-106013,Blessing Obi,Individual,NG,NGN,Tier1_Basic,2025-09-23,78.59
FLR-ACC-106014,North Builders Co.,Business,NG,NGN,Tier2_Verified,2025-09-06,721.5
FLR-ACC-106015,Musa Okoro,Individual,US,USD,Tier3_Enhanced,2026-05-24,46.09
FLR-ACC-106016,Metro Ventures Inc,Business,DE,EUR,Tier1_Basic,2025-11-24,378.78
FLR-ACC-106017,Prime Builders LLC,Business,NG,NGN,Tier3_Enhanced,2024-03-25,117.02
FLR-ACC-106018,John Hassan,Individual,DE,EUR,Tier1_Basic,2026-05-23,15.92
FLR-ACC-106019,Bluewave Textiles Co.,Business,FR,EUR,Tier2_Verified,2024-06-05,396.49
FLR-ACC-106020,Funke Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2024-04-16,64.83
FLR-ACC-106021,Laura Hassan,Individual,NG,NGN,Tier3_Enhanced,2024-07-18,53.82
FLR-ACC-106022,Ben Fashola,Individual,NG,NGN,Tier2_Verified,2025-09-03,18.88
FLR-ACC-106023,Chuka Okafor,Individual,DE,EUR,Tier2_Verified,2025-03-30,24.91
FLR-ACC-106024,Ben Nwosu,Individual,FR,EUR,Tier2_Verified,2026-01-31,40.67
FLR-ACC-106025,Silverline Builders Ltd,Business,FR,EUR,Tier2_Verified,2025-12-14,328.69
FLR-ACC-106026,Olu Balogun,Individual,DE,EUR,Tier2_Verified,2025-11-30,86.27
FLR-ACC-106027,Ben Balogun,Individual,US,USD,Tier2_Verified,2026-04-11,24.48
FLR-ACC-106028,John Balogun,Individual,DE,EUR,Tier3_Enhanced,2024-09-01,42.97
FLR-ACC-106029,Sarah Eze,Individual,US,USD,Tier2_Verified,2026-01-26,14.81
FLR-ACC-106030,David Fashola,Individual,GB,GBP,Tier2_Verified,2024-04-29,26.5
FLR-ACC-106031,Chidi Obi,Individual,US,USD,Tier2_Verified,2024-07-20,49.79
FLR-ACC-106032,Olu Eze,Individual,FR,EUR,Tier2_Verified,2025-08-29,66.6
FLR-ACC-106033,Funke Smith,Individual,NG,NGN,Tier1_Basic,2026-07-21,58.11
FLR-ACC-106034,Metro Builders LLC,Business,NG,NGN,Tier2_Verified,2024-11-16,1991.67
FLR-ACC-106035,Silverline Textiles LLC,Business,NG,NGN,Tier2_Verified,2024-08-03,139.61
FLR-ACC-106036,Greenfield Textiles Ltd,Business,US,USD,Tier2_Verified,2024-03-19,1090.84
FLR-ACC-106037,James Bello,Individual,DE,EUR,Tier3_Enhanced,2025-01-07,88.99
FLR-ACC-106038,Musa Bello,Individual,GB,GBP,Tier3_Enhanced,2025-01-17,11.79
FLR-ACC-106039,Yetunde Hassan,Individual,NG,NGN,Tier2_Verified,2025-06-25,40.71
FLR-ACC-106040,Metro Technologies Co.,Business,NG,NGN,Tier1_Basic,2025-06-26,150.49
FLR-ACC-106041,Sunrise Retail LLC,Business,US,USD,Tier2_Verified,2025-02-05,152.44
FLR-ACC-106042,Urban Foods Ltd,Business,US,USD,Tier3_Enhanced,2024-12-13,897.07
FLR-ACC-106043,Greenfield Media Inc,Business,NG,NGN,Tier3_Enhanced,2025-02-21,710.46
FLR-ACC-106044,Chioma Okafor,Individual,US,USD,Tier1_Basic,2024-09-13,74.96
FLR-ACC-106045,Metro Logistics Co.,Business,NG,NGN,Tier2_Verified,2023-08-20,342.48
FLR-ACC-106046,Kemi Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2026-02-08,146.05
FLR-ACC-106047,David Nwosu,Individual,DE,EUR,Tier3_Enhanced,2024-07-19,65.0
FLR-ACC-106048,Metro Technologies Inc,Business,NG,NGN,Tier2_Verified,2025-10-15,172.31
FLR-ACC-106049,Emeka Ibrahim,Individual,GB,GBP,Tier1_Basic,2024-09-27,19.24
FLR-ACC-106050,Metro Builders Co.,Business,GB,GBP,Tier3_Enhanced,2024-05-29,356.48
FLR-ACC-106051,Global Trading Ltd,Business,NG,NGN,Tier3_Enhanced,2024-11-05,2739.42
FLR-ACC-106052,Laura Brown,Individual,NG,NGN,Tier3_Enhanced,2024-09-11,53.24
FLR-ACC-106053,Global Trading Ltd,Business,NG,NGN,Tier1_Basic,2026-03-31,258.21
FLR-ACC-106054,Mary Nwosu,Individual,NG,NGN,Tier2_Verified,2024-06-10,33.19
FLR-ACC-106055,James Adeyemi,Individual,US,USD,Tier3_Enhanced,2024-03-10,39.63
FLR-ACC-106056,Global Textiles Co.,Business,NG,NGN,Tier1_Basic,2023-05-22,462.11
FLR-ACC-106057,Greenfield Foods Ltd,Business,NG,NGN,Tier2_Verified,2025-11-02,655.35
FLR-ACC-106058,Apex Trading Inc,Business,NG,NGN,Tier2_Verified,2024-05-23,777.34
FLR-ACC-106059,Sunrise Consulting Inc,Business,GB,GBP,Tier3_Enhanced,2023-06-16,377.62
FLR-ACC-106060,Bluewave Retail LLC,Business,NG,NGN,Tier1_Basic,2024-07-02,2375.97
FLR-ACC-106061,Metro Ventures LLC,Business,NG,NGN,Tier2_Verified,2025-07-27,307.15
FLR-ACC-106062,Ben Obi,Individual,FR,EUR,Tier1_Basic,2025-05-12,17.55
FLR-ACC-106063,Ruth Fashola,Individual,GB,GBP,Tier3_Enhanced,2024-09-02,94.56
FLR-ACC-106064,Olu Williams,Individual,FR,EUR,Tier3_Enhanced,2025-12-18,72.53
FLR-ACC-106065,Greenfield Textiles Ltd,Business,NG,NGN,Tier3_Enhanced,2025-02-15,816.62
FLR-ACC-106066,Global Trading Inc,Business,FR,EUR,Tier3_Enhanced,2024-09-18,408.08
FLR-ACC-106067,Global Retail Ltd,Business,NG,NGN,Tier2_Verified,2025-05-27,756.44
FLR-ACC-106068,Ruth Bello,Individual,US,USD,Tier2_Verified,2025-01-20,31.94
FLR-ACC-106069,Chioma Okoro,Individual,NG,NGN,Tier2_Verified,2026-03-18,45.14
FLR-ACC-106070,North Retail Inc,Business,NG,NGN,Tier1_Basic,2025-04-14,290.87
FLR-ACC-106071,Kemi Williams,Individual,US,USD,Tier2_Verified,2022-09-07,219.99
FLR-ACC-106072,Laura Brown,Individual,NG,NGN,Tier2_Verified,2025-07-02,76.42
FLR-ACC-106073,Sarah Smith,Individual,US,USD,Tier2_Verified,2023-01-08,53.4
FLR-ACC-106074,Aisha Okafor,Individual,GB,GBP,Tier3_Enhanced,2024-06-22,111.38
FLR-ACC-106075,Ben Yusuf,Individual,DE,EUR,Tier1_Basic,2025-06-03,54.93
FLR-ACC-106076,Daniel Ibrahim,Individual,US,USD,Tier2_Verified,2025-05-05,18.53
FLR-ACC-106077,John Nwosu,Individual,NG,NGN,Tier3_Enhanced,2023-12-04,54.07
FLR-ACC-106078,Chidi Williams,Individual,GB,GBP,Tier2_Verified,2025-10-31,13.6
FLR-ACC-106079,Aisha Balogun,Individual,NG,NGN,Tier3_Enhanced,2025-03-26,17.56
FLR-ACC-106080,Ifeoma Green,Individual,GB,GBP,Tier2_Verified,2026-08-27,34.94
FLR-ACC-106081,Prime Builders LLC,Business,US,USD,Tier3_Enhanced,2025-11-01,3332.44
FLR-ACC-106082,James Adeyemi,Individual,US,USD,Tier3_Enhanced,2024-04-10,108.05
FLR-ACC-106083,Silverline Retail Inc,Business,NG,NGN,Tier3_Enhanced,2025-02-24,1148.73
FLR-ACC-106084,Emeka Balogun,Individual,NG,NGN,Tier2_Verified,2026-05-01,18.27
FLR-ACC-106085,Greenfield Logistics LLC,Business,US,USD,Tier2_Verified,2025-07-24,607.29
FLR-ACC-106086,Aisha Ibrahim,Individual,GB,GBP,Tier2_Verified,2025-07-17,36.63
FLR-ACC-106087,Ben Nwosu,Individual,FR,EUR,Tier2_Verified,2024-11-04,19.36
FLR-ACC-106088,Apex Builders Co.,Business,NG,NGN,Tier2_Verified,2026-07-04,180.58
FLR-ACC-106089,Urban Retail Ltd,Business,GB,GBP,Tier3_Enhanced,2023-08-11,649.71
FLR-ACC-106090,Grace Johnson,Individual,US,USD,Tier2_Verified,2024-07-02,20.34
FLR-ACC-106091,Funke Nwosu,Individual,NG,NGN,Tier3_Enhanced,2025-12-02,166.42
FLR-ACC-106092,Greenfield Retail Inc,Business,NG,NGN,Tier2_Verified,2025-09-26,586.04
FLR-ACC-106093,Grace Williams,Individual,US,USD,Tier2_Verified,2026-02-18,72.76
FLR-ACC-106094,Amaka Smith,Individual,FR,EUR,Tier2_Verified,2025-10-31,35.53
FLR-ACC-106095,Funke Brown,Individual,NG,NGN,Tier3_Enhanced,2024-11-07,93.39
FLR-ACC-106096,Daniel Williams,Individual,GB,GBP,Tier3_Enhanced,2023-03-27,64.01
FLR-ACC-106097,Ifeoma Hassan,Individual,NG,NGN,Tier2_Verified,2025-09-29,124.24
FLR-ACC-106098,Bluewave Textiles Co.,Business,NG,NGN,Tier1_Basic,2023-06-20,748.5
FLR-ACC-106099,Blessing Adeyemi,Individual,FR,EUR,Tier2_Verified,2023-11-19,120.56
FLR-ACC-106100,Global Retail Inc,Business,FR,EUR,Tier3_Enhanced,2023-06-23,337.59
FLR-ACC-106101,Silverline Technologies Ltd,Business,NG,NGN,Tier3_Enhanced,2025-11-27,1822.99
FLR-ACC-106102,Kemi Johnson,Individual,NG,NGN,Tier2_Verified,2026-05-09,65.75
FLR-ACC-106103,Bluewave Logistics Co.,Business,US,USD,Tier3_Enhanced,2024-06-01,546.12
FLR-ACC-106104,Mary Okafor,Individual,NG,NGN,Tier2_Verified,2026-01-25,154.46
FLR-ACC-106105,James Obi,Individual,NG,NGN,Tier3_Enhanced,2025-03-11,24.01
FLR-ACC-106106,Ifeoma Fashola,Individual,GB,GBP,Tier3_Enhanced,2024-03-11,29.01
FLR-ACC-106107,Laura Bello,Individual,NG,NGN,Tier2_Verified,2025-08-05,45.1
FLR-ACC-106108,Sunrise Logistics Co.,Business,NG,NGN,Tier3_Enhanced,2024-11-09,678.23
FLR-ACC-106109,Blessing Eze,Individual,US,USD,Tier2_Verified,2025-08-12,27.05
FLR-ACC-106110,Greenfield Ventures Ltd,Business,NG,NGN,Tier1_Basic,2025-06-04,975.03
FLR-ACC-106111,Blessing Brown,Individual,FR,EUR,Tier3_Enhanced,2023-10-14,38.65
FLR-ACC-106112,Apex Logistics Ltd,Business,FR,EUR,Tier2_Verified,2023-05-19,694.69
FLR-ACC-106113,Emeka Okoro,Individual,US,USD,Tier3_Enhanced,2025-11-16,101.07
FLR-ACC-106114,Mary Smith,Individual,NG,NGN,Tier3_Enhanced,2026-02-16,34.53
FLR-ACC-106115,Urban Textiles LLC,Business,NG,NGN,Tier3_Enhanced,2025-01-22,386.74
FLR-ACC-106116,Greenfield Builders Ltd,Business,NG,NGN,Tier1_Basic,2025-11-30,62.43
FLR-ACC-106117,Ruth Hassan,Individual,DE,EUR,Tier2_Verified,2023-03-24,36.02
FLR-ACC-106118,Daniel Adeyemi,Individual,FR,EUR,Tier3_Enhanced,2023-01-17,61.44
FLR-ACC-106119,Chuka Eze,Individual,NG,NGN,Tier3_Enhanced,2025-01-01,36.99
FLR-ACC-106120,Apex Consulting Ltd,Business,NG,NGN,Tier2_Verified,2024-05-01,213.95
